,model,benchmark_id,temperature,rl_thinking_length,example_id,count,correct,pass1
1378441,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2220,3,3,1.0
1378442,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2221,3,3,1.0
1378443,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2222,3,2,0.6666666667
1378444,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2223,3,2,0.6666666667
1378445,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2224,3,0,0.0
1378446,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2225,3,0,0.0
1378447,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2226,3,2,0.6666666667
1378448,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2227,3,2,0.6666666667
1378449,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2228,3,0,0.0
1378450,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2229,3,2,0.6666666667
1378451,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2230,3,1,0.3333333333
1378452,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2231,3,2,0.6666666667
1378453,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2232,3,0,0.0
1378454,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2233,3,1,0.3333333333
1378455,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2234,3,1,0.3333333333
1378456,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2235,3,0,0.0
1378457,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2236,3,0,0.0
1378458,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2237,3,1,0.3333333333
1378459,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2238,3,2,0.6666666667
1378460,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2239,3,0,0.0
1378461,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2240,3,2,0.6666666667
1378462,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2241,3,3,1.0
1378463,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2242,3,2,0.6666666667
1378464,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2243,3,1,0.3333333333
1378465,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2244,3,3,1.0
1378466,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2245,3,1,0.3333333333
1378467,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2246,3,1,0.3333333333
1378468,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2247,3,2,0.6666666667
1378469,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2248,3,1,0.3333333333
1378470,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2249,3,2,0.6666666667
1378471,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2250,3,2,0.6666666667
1378472,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2251,3,0,0.0
1378473,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2252,3,1,0.3333333333
1378474,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2253,3,0,0.0
1378475,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2254,3,3,1.0
1378476,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2255,3,2,0.6666666667
1378477,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2256,3,3,1.0
1378478,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2257,3,0,0.0
1378479,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2258,3,2,0.6666666667
1378480,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2259,3,2,0.6666666667
1378481,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2260,3,1,0.3333333333
1378482,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2261,3,1,0.3333333333
1378483,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2262,3,3,1.0
1378484,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2263,3,1,0.3333333333
1378485,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2264,3,3,1.0
1378486,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2265,3,2,0.6666666667
1378487,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2266,3,1,0.3333333333
1378488,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2267,3,1,0.3333333333
1378489,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2268,3,3,1.0
1378490,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2269,3,3,1.0
1378491,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2270,3,0,0.0
1378492,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2271,3,0,0.0
1378493,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2272,3,0,0.0
1378494,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2273,3,2,0.6666666667
1378495,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2274,3,0,0.0
1378496,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2275,3,0,0.0
1378497,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2276,3,3,1.0
1378498,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2277,3,2,0.6666666667
1378499,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2278,3,3,1.0
1378500,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2279,3,0,0.0
1378501,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2280,3,3,1.0
1378502,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2281,3,1,0.3333333333
1378503,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2282,3,3,1.0
1378504,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2283,3,2,0.6666666667
1378505,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2284,3,2,0.6666666667
1378506,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2285,3,1,0.3333333333
1378507,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2286,3,2,0.6666666667
1378508,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2287,3,2,0.6666666667
1378509,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2288,3,1,0.3333333333
1378510,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2289,3,0,0.0
1378511,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2290,3,1,0.3333333333
1378512,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2291,3,0,0.0
1378513,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2292,3,0,0.0
1378514,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2293,3,1,0.3333333333
1378515,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2294,3,0,0.0
1378516,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2295,3,3,1.0
1378517,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2296,3,0,0.0
1378518,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2297,3,3,1.0
1378519,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2298,3,0,0.0
1378520,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2299,3,0,0.0
1378521,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2300,3,0,0.0
1378522,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2301,3,0,0.0
1378523,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2302,3,0,0.0
1378524,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2303,3,0,0.0
1378525,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2304,3,0,0.0
1378526,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2305,3,0,0.0
1378527,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2306,3,0,0.0
1378528,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2307,3,3,1.0
1378529,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2308,3,1,0.3333333333
1378530,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2309,3,1,0.3333333333
1378531,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2310,3,3,1.0
1378532,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2311,3,2,0.6666666667
1378533,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2312,3,2,0.6666666667
1378534,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2313,3,3,1.0
1378535,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2314,3,0,0.0
1378536,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2315,3,1,0.3333333333
1378537,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2316,3,2,0.6666666667
1378538,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2317,3,2,0.6666666667
1378539,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2318,3,0,0.0
1378540,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2319,3,1,0.3333333333
1378541,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2320,3,0,0.0
1378542,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2321,3,2,0.6666666667
1378543,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2322,3,1,0.3333333333
1378544,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2323,3,0,0.0
1378545,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2324,3,1,0.3333333333
1378546,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2325,3,3,1.0
1378547,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2326,3,2,0.6666666667
1378548,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2327,3,0,0.0
1378549,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2328,3,0,0.0
1378550,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2329,3,3,1.0
1378551,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2330,3,2,0.6666666667
1378552,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2331,3,2,0.6666666667
1378553,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2332,3,1,0.3333333333
1378554,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2333,3,3,1.0
1378555,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2334,3,1,0.3333333333
1378556,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2335,3,1,0.3333333333
1378557,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2336,3,1,0.3333333333
1378558,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2337,3,3,1.0
1378559,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2338,3,3,1.0
1378560,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2339,3,1,0.3333333333
1378561,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2340,3,2,0.6666666667
1378562,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2341,3,1,0.3333333333
1378563,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2342,3,2,0.6666666667
1378564,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2343,3,0,0.0
1378565,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2344,3,0,0.0
1378566,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2345,3,3,1.0
1378567,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2346,3,1,0.3333333333
1378568,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2347,3,2,0.6666666667
1378569,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2348,3,1,0.3333333333
1378570,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2349,3,3,1.0
1378571,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2350,3,1,0.3333333333
1378572,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2351,3,0,0.0
1378573,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2352,3,0,0.0
1378574,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2353,3,3,1.0
1378575,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2354,3,1,0.3333333333
1378576,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2355,3,0,0.0
1378577,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2356,3,3,1.0
1378578,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2357,3,3,1.0
1378579,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2358,3,1,0.3333333333
1378580,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2359,3,1,0.3333333333
1378581,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2360,3,2,0.6666666667
1378582,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2361,3,3,1.0
1378583,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2362,3,0,0.0
1378584,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2363,3,2,0.6666666667
1378585,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2364,3,0,0.0
1378586,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2365,3,3,1.0
1378587,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2366,3,1,0.3333333333
1378588,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2367,3,3,1.0
1378589,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2368,3,2,0.6666666667
1378590,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2369,3,3,1.0
1378591,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2370,3,3,1.0
1378592,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2371,3,0,0.0
1378593,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2372,3,0,0.0
1378594,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2373,3,0,0.0
1378595,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2374,3,1,0.3333333333
1378596,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2375,3,2,0.6666666667
1378597,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2376,3,0,0.0
1378598,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2377,3,0,0.0
1378599,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2378,3,0,0.0
1378600,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2379,3,1,0.3333333333
1378601,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2380,3,0,0.0
1378602,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2381,3,2,0.6666666667
1378603,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2382,3,1,0.3333333333
1378604,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2383,3,0,0.0
1378605,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2384,3,3,1.0
1378606,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2385,3,1,0.3333333333
1378607,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2386,3,3,1.0
1378608,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2387,3,1,0.3333333333
1378609,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2388,3,3,1.0
1378610,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2389,3,0,0.0
1378611,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2390,3,3,1.0
1378612,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2391,3,1,0.3333333333
1378613,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2392,3,0,0.0
1378614,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2393,3,3,1.0
1378615,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2394,3,2,0.6666666667
1378616,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2395,3,0,0.0
1378617,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2396,3,3,1.0
1378618,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2397,3,2,0.6666666667
1378619,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2398,3,0,0.0
1378620,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2399,3,0,0.0
1378621,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2400,3,1,0.3333333333
1378622,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2401,3,1,0.3333333333
1378623,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2402,3,2,0.6666666667
1378624,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2403,3,0,0.0
1378625,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2404,3,2,0.6666666667
1378626,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2405,3,2,0.6666666667
1378627,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2406,3,2,0.6666666667
1378628,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2407,3,3,1.0
1378629,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2408,3,0,0.0
1378630,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2409,3,0,0.0
1378631,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2410,3,1,0.3333333333
1378632,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2411,3,0,0.0
1378633,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2412,3,3,1.0
1378634,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2413,3,1,0.3333333333
1378635,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2414,3,3,1.0
1378636,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2415,3,0,0.0
1378637,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2416,3,2,0.6666666667
1378638,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2417,3,0,0.0
1378639,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2418,3,2,0.6666666667
1378640,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2419,3,2,0.6666666667
1378641,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2420,3,3,1.0
1378642,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2421,3,0,0.0
1378643,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2422,3,3,1.0
1378644,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2423,3,1,0.3333333333
1378645,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2424,3,0,0.0
1378646,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2425,3,1,0.3333333333
1378647,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2426,3,0,0.0
1378648,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2427,3,0,0.0
1378649,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2428,3,0,0.0
1378650,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2429,3,0,0.0
1378651,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2430,3,2,0.6666666667
1378652,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2431,3,1,0.3333333333
1378653,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2432,3,2,0.6666666667
1378654,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2433,3,0,0.0
1378655,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2434,3,3,1.0
1378656,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2435,3,2,0.6666666667
1378657,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2436,3,0,0.0
1378658,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2437,3,2,0.6666666667
1378659,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2438,3,2,0.6666666667
1378660,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2439,3,2,0.6666666667
1378661,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2440,3,1,0.3333333333
1378662,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2441,3,1,0.3333333333
1378663,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2442,3,1,0.3333333333
1378664,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2443,3,1,0.3333333333
1378665,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2444,3,2,0.6666666667
1378666,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2445,3,3,1.0
1378667,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2446,3,2,0.6666666667
1378668,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2447,3,2,0.6666666667
1378669,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2448,3,0,0.0
1378670,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2449,3,1,0.3333333333
1378671,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2450,3,2,0.6666666667
1378672,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2451,3,2,0.6666666667
1378673,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2452,3,0,0.0
1378674,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2453,3,2,0.6666666667
1378675,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2454,3,2,0.6666666667
1378676,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2455,3,1,0.3333333333
1378677,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2456,3,2,0.6666666667
1378678,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2457,3,1,0.3333333333
1378679,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2458,3,3,1.0
1378680,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2459,3,2,0.6666666667
1378681,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2460,3,1,0.3333333333
1378682,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2461,3,2,0.6666666667
1378683,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2462,3,0,0.0
1378684,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2463,3,2,0.6666666667
1378685,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2464,3,2,0.6666666667
1378686,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2465,3,2,0.6666666667
1378687,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2466,3,2,0.6666666667
1378688,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2467,3,2,0.6666666667
1378689,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2468,3,2,0.6666666667
1378690,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2469,3,2,0.6666666667
1378691,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2470,3,3,1.0
1378692,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2471,3,0,0.0
1378693,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2472,3,2,0.6666666667
1378694,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2473,3,2,0.6666666667
1378695,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2474,3,2,0.6666666667
1378696,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2475,3,0,0.0
1378697,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2476,3,1,0.3333333333
1378698,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2477,3,2,0.6666666667
1378699,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2478,3,2,0.6666666667
1378700,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2479,3,3,1.0
1378701,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2480,3,2,0.6666666667
1378702,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2481,3,3,1.0
1378703,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2482,3,3,1.0
1378704,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2483,3,2,0.6666666667
1378705,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2484,3,2,0.6666666667
1378706,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2485,3,3,1.0
1378707,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2486,3,2,0.6666666667
1378708,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2487,3,0,0.0
1378709,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2488,3,1,0.3333333333
1378710,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2489,3,1,0.3333333333
1378711,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2490,3,2,0.6666666667
1378712,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2491,3,3,1.0
1378713,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2492,3,3,1.0
1378714,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2493,3,1,0.3333333333
1378715,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2494,3,3,1.0
1378716,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2495,3,2,0.6666666667
1378717,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2496,3,0,0.0
1378718,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2497,3,3,1.0
1378719,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2498,3,3,1.0
1378720,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2499,3,2,0.6666666667
1378721,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2500,3,3,1.0
1378722,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2501,3,2,0.6666666667
1378723,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2502,3,2,0.6666666667
1378724,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2503,3,2,0.6666666667
1378725,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2504,3,3,1.0
1378726,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2505,3,1,0.3333333333
1378727,deepseek_r1_distill_qwen_1.5b,math_cot,1.0,-1,2506,3,2,0.6666666667
